Lat;Lon;LOS_ASC
-7.80875;112.73625;1.3248
-7.80792;112.73542;1.1576
-7.80792;112.73542;1.2543
-7.80542;112.73542;1.1902
-7.80375;112.73458;1.5247
-7.80292;112.73458;1.2856
-7.80292;112.73458;0.9063
-7.80208;112.73458;0.9513
-7.80125;112.73458;0.9434
-7.80042;112.73458;1.5742
-7.79875;112.73375;0.8558
-7.79792;112.73375;1.0722
-7.79708;112.73375;0.9054
-7.79375;112.73292;1.3059
-7.79292;112.73292;1.1121
-7.79208;112.73208;1.6716
-7.79208;112.73208;1.4929
-7.79125;112.73208;0.6673
-8.10208;112.80875;1.0583
-8.10208;112.80875;0.8304
-8.07125;112.80125;1.5441
-8.02458;112.79042;0.4705
-8.02375;112.79042;0.3551
-8.02292;112.79042;0.5836
-7.97292;112.77708;-1.2795
-7.97208;112.77708;-1.0864
-7.97125;112.77708;-1.3908
-7.97125;112.77625;-1.4651
-7.97042;112.77625;-1.185
-7.95542;112.77292;-1.4553
-7.95458;112.77208;-1.7022
-7.93958;112.76958;-0.4348
-7.93958;112.76875;-0.9615
-7.93875;112.76875;-0.1818
-7.93792;112.76875;-0.4775
-7.93792;112.76875;-0.6754
-7.93708;112.76875;-0.5388
-7.93625;112.76875;-0.1263
-7.91958;112.76542;-0.0143
-7.91625;112.76542;-0.056
-7.90292;112.76375;0.3568
-7.90125;112.76375;0.477
-7.90125;112.76375;0.4425
-7.88542;112.76125;-0.1358
-7.88458;112.76125;0.286
-7.88375;112.76125;0.2629
-7.80958;112.73708;1.5414
-7.80875;112.73625;1.4518
-7.80625;112.73625;1.4057
-7.80458;112.73542;1.2465
-7.80458;112.73542;1.4194
-7.80375;112.73542;1.1557
-7.80292;112.73542;1.0449
-7.80208;112.73542;0.9385
-7.80125;112.73542;0.89
-7.80125;112.73542;0.8163
-7.80042;112.73458;1.1971
-7.79875;112.73458;1.3471
-7.79792;112.73458;1.0703
-7.79708;112.73458;0.8886
-7.79458;112.73375;1.2203
-7.79375;112.73375;1.1714
-7.79208;112.73292;1.374
-8.10208;112.80958;1.6311
-8.10125;112.80958;1.3362
-8.07625;112.80375;-0.2456
-8.07125;112.80208;0.6858
-8.07042;112.80208;0.9991
-8.07042;112.80208;1.1831
-8.02458;112.79125;0.3739
-8.02375;112.79125;0.3878
-8.02292;112.79125;0.6002
-7.97542;112.77792;-1.1851
-7.97542;112.77792;-1.0863
-7.97292;112.77792;-1.0416
-7.97208;112.77792;-1.0082
-7.97125;112.77792;-1.2863
-7.97042;112.77708;-0.989
-7.97042;112.77708;-0.8991
-7.93958;112.77042;-0.6137
-7.93958;112.76958;-0.4678
-7.93875;112.76958;-0.5114
-7.93792;112.76958;-0.3866
-7.93708;112.76958;-0.5086
-7.93708;112.76958;-0.3127
-7.93625;112.76958;-0.3345
-7.93542;112.76875;-0.3343
-7.91875;112.76625;-0.0646
-7.91792;112.76625;-0.1719
-7.91208;112.76458;0.1852
-7.91208;112.76458;0.2562
-7.91125;112.76458;0.1281
-7.90208;112.76458;0.4264
-7.88708;112.76292;-1.0166
-7.88708;112.76292;0.2665
-7.80958;112.73792;0.3078
-7.80875;112.73708;1.6367
-7.80875;112.73708;1.3608
-7.80792;112.73708;1.4791
-7.80708;112.73708;2.2977
-7.80625;112.73708;1.4332
-7.80625;112.73708;1.3943
-7.80458;112.73625;1.0567
-7.80375;112.73625;1.1646
-7.80375;112.73625;1.0353
-7.80292;112.73625;1.1784
-7.80208;112.73625;1.0069
-7.80125;112.73625;0.9404
-7.80042;112.73542;1.1179
-7.79875;112.73542;1.4619
-7.79875;112.73542;1.3106
-7.79792;112.73542;1.2388
-7.79375;112.73458;1.4954
-7.79375;112.73375;1.1254
-7.79292;112.73375;1.1167
-8.07625;112.80458;0.7715
-8.07208;112.80375;1.0315
-8.07125;112.80292;0.4896
-8.07042;112.80292;0.6455
-8.02375;112.79208;0.4406
-8.02375;112.79208;0.4143
-8.02292;112.79208;0.5688
-8.02208;112.79125;0.9518
-7.97542;112.77875;-1.228
-7.97542;112.77875;-1.0221
-7.97208;112.77875;-0.9249
-7.97208;112.77875;-0.8897
-7.97125;112.77875;-1.1381
-7.97042;112.77792;-1.3303
-7.96958;112.77792;-1.6931
-7.95625;112.77458;-1.0786
-7.93875;112.77042;-0.2296
-7.93875;112.77042;-0.2445
-7.93792;112.77042;-0.4422
-7.93708;112.77042;-0.2469
-7.93625;112.77042;-0.3911
-7.93625;112.76958;-0.4039
-7.93542;112.76958;-0.4805
-7.91792;112.76708;0.3043
-7.91292;112.76625;-0.2298
-7.91208;112.76625;0.2637
-7.91125;112.76542;0.2965
-7.91125;112.76542;0.1809
-7.91042;112.76542;-0.1827
-7.90958;112.76542;0.2309
-7.90875;112.76542;0.1107
-7.90875;112.76542;0.0493
-7.90792;112.76542;0.4311
-7.89958;112.76458;0.676
-7.89875;112.76458;0.9442
-7.89292;112.76458;0.4258
-7.89125;112.76458;0.891
-7.89125;112.76458;1.1811
-7.88625;112.76375;0.4288
-7.88625;112.76375;0.6472
-7.80875;112.73792;1.3085
-7.80792;112.73792;1.4172
-7.80792;112.73792;1.3622
-7.80708;112.73792;1.8009
-7.80625;112.73792;1.4914
-7.80542;112.73708;1.1342
-7.80542;112.73708;1.1596
-7.80458;112.73708;0.5296
-7.80375;112.73708;0.7048
-7.80292;112.73708;0.9147
-7.80292;112.73708;1.0668
-7.80208;112.73708;1.0188
-7.80125;112.73625;0.9328
-7.80042;112.73625;0.9334
-7.80042;112.73625;1.1622
-7.79958;112.73625;0.9918
-7.79875;112.73625;1.2336
-7.79792;112.73625;1.0205
-7.79792;112.73542;1.1734
-7.79292;112.73458;1.3129
-8.07708;112.80542;0.8443
-8.07292;112.80458;0.5136
-8.07208;112.80458;1.1313
-8.07125;112.80375;0.7544
-8.07125;112.80375;0.8341
-8.07042;112.80375;0.8459
-8.06958;112.80375;0.4744
-8.02292;112.79208;0.3115
-8.02208;112.79208;0.7583
-8.02125;112.79208;0.3271
-7.97125;112.77958;-1.3411
-7.97125;112.77875;-0.9771
-7.97042;112.77875;-1.2529
-7.95625;112.77542;-1.2882
-7.94042;112.77208;-0.7804
-7.93958;112.77208;-0.7107
-7.93875;112.77125;-0.0801
-7.93792;112.77125;-0.2251
-7.91292;112.76708;0.4593
-7.91292;112.76708;0.4641
-7.91208;112.76708;0.3953
-7.91125;112.76625;0.3716
-7.91042;112.76625;0.4037
-7.91042;112.76625;0.1157
-7.90875;112.76625;0.2819
-7.90792;112.76542;0.2243
-7.90792;112.76542;0.2923
-7.90708;112.76542;0.3132
-7.89875;112.76542;0.7621
-7.89875;112.76542;0.5128
-7.89208;112.76542;0.4697
-7.89125;112.76542;0.4741
-7.88542;112.76458;0.6723
-7.88542;112.76375;1.2433
-7.81042;112.73875;0.9752
-7.80875;112.73875;1.4748
-7.80792;112.73875;1.4962
-7.80792;112.73875;1.491
-7.80708;112.73875;1.3978
-7.80625;112.73792;1.7568
-7.80542;112.73792;1.4568
-7.80458;112.73792;0.9936
-7.80375;112.73792;0.8563
-7.80208;112.73708;1.2388
-7.80125;112.73708;1.1339
-7.79792;112.73625;1.1487
-7.79708;112.73625;1.5241
-7.79625;112.73625;0.4415
-7.79292;112.73542;1.4448
-8.07292;112.80542;0.766
-8.07208;112.80458;0.3102
-8.07125;112.80458;0.8269
-8.07042;112.80458;0.8648
-8.07042;112.80458;0.9773
-8.06958;112.80458;0.666
-8.06875;112.80458;0.5202
-8.02208;112.79292;0.6158
-7.97458;112.78042;-1.2757
-7.97125;112.78042;-0.8027
-7.97125;112.77958;-0.9387
-7.97042;112.77958;-1.3676
-7.95708;112.77625;-1.2979
-7.95625;112.77625;-1.1923
-7.94042;112.77292;-0.1861
-7.93958;112.77292;-0.4466
-7.93958;112.77208;0.0065
-7.93875;112.77208;-0.294
-7.91292;112.76792;0.2731
-7.91208;112.76792;0.4525
-7.91208;112.76708;0.4169
-7.91125;112.76708;0.3232
-7.91042;112.76708;0.2891
-7.89208;112.76625;0.5854
-7.88542;112.76458;1.0913
-7.81458;112.74042;1.4912
-7.81042;112.74042;1.0486
-7.80958;112.73958;0.8659
-7.80958;112.73958;0.8831
-7.80875;112.73958;1.0363
-7.80792;112.73958;0.9655
-7.80708;112.73958;0.8408
-7.80708;112.73875;1.208
-7.80208;112.73792;1.2628
-7.80208;112.73792;1.3099
-7.80125;112.73792;1.2951
-7.79708;112.73708;1.2616
-7.79708;112.73708;1.2691
-7.79625;112.73708;1.1655
-8.07875;112.80792;0.8644
-8.07208;112.80625;0.6821
-8.07208;112.80542;0.9139
-8.07125;112.80542;0.7883
-8.07042;112.80542;0.8564
-8.06958;112.80542;1.0086
-8.06958;112.80542;0.6512
-8.06875;112.80458;0.7968
-8.04708;112.79958;0.0901
-7.97458;112.78125;-1.2266
-7.97375;112.78042;-0.7518
-7.97125;112.78042;-0.866
-7.95625;112.77708;-1.0542
-7.95625;112.77708;-1.3802
-7.94042;112.77375;-0.0931
-7.93958;112.77375;-0.0209
-7.93875;112.77292;0.0225
-7.91125;112.76792;0.2885
-7.91125;112.76792;0.522
-7.91042;112.76792;0.3884
-7.88542;112.76542;1.0348
-7.81458;112.74208;1.6915
-7.81375;112.74125;1.8348
-7.81375;112.74125;1.5246
-7.81042;112.74042;0.8749
-7.80958;112.74042;0.9697
-7.80875;112.74042;1.0036
-7.80875;112.74042;0.6764
-7.80792;112.74042;0.8622
-7.80708;112.74042;1.2763
-7.79625;112.73792;1.4407
-7.79625;112.73792;1.8786
-7.79542;112.73708;1.0427
-7.79458;112.73708;1.0107
-8.07208;112.80708;0.765
-8.07125;112.80625;0.4305
-8.07125;112.80625;1.2373
-8.07042;112.80625;0.752
-8.06958;112.80625;0.9449
-8.06958;112.80625;1.0292
-8.06875;112.80542;0.8521
-8.04708;112.80042;0.1519
-8.03208;112.79708;0.1762
-7.97458;112.78208;-1.0056
-7.97458;112.78208;-1.0782
-7.97125;112.78125;-1.1476
-7.95708;112.77792;-0.7847
-7.95625;112.77792;-0.9743
-7.94042;112.77458;-0.373
-7.94042;112.77458;-0.0562
-7.91125;112.76875;0.2258
-7.91042;112.76875;0.3195
-7.88542;112.76625;1.205
-7.81542;112.74292;1.4296
-7.81458;112.74208;1.844
-7.81375;112.74208;1.7382
-7.81292;112.74208;1.75
-7.81292;112.74208;1.388
-7.80958;112.74125;1.0353
-7.80792;112.74125;0.6945
-7.80792;112.74042;0.6702
-7.79542;112.73792;0.9306
-7.79542;112.73792;0.5205
-7.79375;112.73792;1.119
-7.79292;112.73792;0.9874
-7.79042;112.73708;1.5244
-8.07208;112.80792;0.712
-8.07125;112.80708;0.965
-8.07125;112.80708;0.5385
-8.07042;112.80708;0.7756
-8.06958;112.80708;0.7801
-8.06875;112.80625;0.8912
-8.06875;112.80625;0.7065
-8.03208;112.79792;0.5364
-7.97458;112.78208;-1.1404
-7.97375;112.78208;-1.2507
-7.97125;112.78208;-0.9018
-7.95708;112.77875;-0.7087
-7.95708;112.77875;-0.9515
-7.95625;112.77875;-0.7
-7.91042;112.76958;0.5406
-7.90042;112.76875;0.5665
-7.89958;112.76875;1.0334
-7.89958;112.76875;0.9848
-7.89875;112.76792;0.4042
-7.89792;112.76792;0.606
-7.88542;112.76708;0.8785
-7.88542;112.76708;0.9227
-7.81708;112.74375;-0.3472
-7.81708;112.74375;0.8564
-7.81625;112.74375;1.5621
-7.81542;112.74375;1.6274
-7.81458;112.74292;1.654
-7.80792;112.74125;0.5518
-7.79875;112.73958;1.2669
-7.79375;112.73875;1.6156
-7.79292;112.73792;1.7877
-8.07958;112.81042;0.6823
-8.07208;112.80792;0.682
-8.07125;112.80792;0.9303
-8.07042;112.80792;0.8248
-8.07042;112.80792;1.0893
-8.06958;112.80792;0.5321
-8.06875;112.80708;0.8483
-8.06792;112.80708;1.039
-8.06792;112.80708;1.0184
-8.06708;112.80708;0.6764
-7.97125;112.78292;-0.9421
-7.97042;112.78292;-1.1079
-7.96042;112.78042;-0.5412
-7.95958;112.78042;-1.1776
-7.95708;112.77958;-0.7231
-7.95625;112.77958;-1.0999
-7.89958;112.76958;0.7507
-7.89875;112.76958;0.8816
-7.89875;112.76958;0.6891
-7.89792;112.76958;0.4095
-7.88625;112.76792;0.2142
-7.88542;112.76792;0.7698
-7.81625;112.74458;1.8302
-7.81542;112.74375;1.3236
-7.81458;112.74375;1.5734
-7.81458;112.74375;-0.1431
-7.80958;112.74292;0.6185
-7.80875;112.74208;0.9845
-7.79375;112.73875;1.5195
-7.79292;112.73875;1.4854
-7.79208;112.73875;1.3139
-7.78958;112.73792;1.5546
-7.78958;112.73792;1.4951
-7.78792;112.73792;1.5099
-8.08042;112.81208;0.7553
-8.07125;112.80875;0.678
-8.07042;112.80875;1.1223
-8.06958;112.80875;0.7508
-8.06958;112.80875;0.8243
-8.06875;112.80792;0.875
-8.06792;112.80792;0.3939
-8.06708;112.80792;0.5149
-8.06708;112.80792;0.9414
-8.06625;112.80792;0.7712
-8.06542;112.80708;0.7565
-8.05458;112.80458;1.1219
-8.05375;112.80458;0.4244
-8.04708;112.80292;0.7194
-8.03125;112.79958;0.558
-7.97042;112.78375;-0.4254
-7.96042;112.78125;-0.3981
-7.96042;112.78125;-0.6239
-7.95958;112.78125;-0.5372
-7.95875;112.78125;-0.8226
-7.95708;112.78042;-1.2148
-7.95625;112.78042;-1.1098
-7.89958;112.77042;0.4059
-7.89875;112.76958;0.7723
-7.89792;112.76958;0.9089
-7.89792;112.76958;0.749
-7.89708;112.77042;1.3072
-7.88792;112.76958;1.3389
-7.88708;112.76958;0.9037
-7.88625;112.76875;0.4474
-7.81708;112.74542;2.2209
-7.81625;112.74542;2.1498
-7.81625;112.74458;2.055
-7.81542;112.74458;1.5305
-7.81458;112.74458;1.7094
-7.81208;112.74375;1.8799
-7.81125;112.74375;1.7959
-7.81125;112.74375;1.5678
-7.80958;112.74375;1.3124
-7.80875;112.74292;1.0155
-7.80792;112.74292;0.9672
-7.80708;112.74292;1.0447
-7.79292;112.73958;1.7871
-7.79208;112.73958;1.4427
-7.79125;112.73958;1.4105
-7.79125;112.73958;1.3719
-7.78958;112.73875;1.4538
-7.78875;112.73875;1.2445
-7.78875;112.73875;1.8553
-7.78792;112.73875;1.734
-8.07125;112.80958;1.431
-8.07042;112.80958;0.7865
-8.06958;112.80958;0.4122
-8.06875;112.80958;0.8418
-8.06792;112.80875;0.8671
-8.06708;112.80875;1.8489
-8.05375;112.80542;0.3364
-8.05292;112.80542;0.349
-8.04708;112.80375;0.8032
-8.04708;112.80375;0.5713
-7.97375;112.78458;-0.9386
-7.97292;112.78458;-1.0661
-7.96958;112.78458;-0.4527
-7.96125;112.78208;-0.4032
-7.96042;112.78208;-0.261
-7.95958;112.78208;-0.359
-7.95958;112.78208;-0.606
-7.95875;112.78125;-0.5464
-7.89958;112.77042;2.0915
-7.89875;112.77042;0.8504
-7.89792;112.77042;1.1041
-7.89708;112.77042;0.8829
-7.81542;112.74542;1.8772
-7.81542;112.74542;1.9034
-7.81458;112.74542;1.7228
-7.80875;112.74375;1.1987
-7.80792;112.74375;2.0607
-7.80792;112.74375;1.5774
-7.80708;112.74375;0.9413
-7.80625;112.74375;1.164
-7.79542;112.74125;1.2785
-7.79542;112.74125;0.7326
-7.79125;112.74042;1.3457
-7.79042;112.73958;1.4721
-7.79042;112.73958;1.2038
-7.78958;112.73958;1.1464
-7.78875;112.73958;1.5382
-7.78875;112.73958;1.5545
-7.78792;112.73958;1.7819
-8.07042;112.81042;0.4558
-8.07042;112.81042;0.7096
-8.06958;112.81042;0.6708
-8.06875;112.81042;0.6508
-8.06792;112.80958;0.9568
-8.05375;112.80625;0.625
-8.05375;112.80625;0.4942
-8.05292;112.80625;0.5813
-8.04792;112.80458;0.8897
-8.04708;112.80458;0.6118
-8.01542;112.79708;0.3607
-8.01542;112.79708;0.3129
-7.97375;112.78542;-0.908
-7.97375;112.78542;-0.7135
-7.97292;112.78542;-0.5831
-7.96958;112.78542;-0.4845
-7.96042;112.78292;-0.3698
-7.95958;112.78292;-0.4052
-7.95958;112.78208;-0.4903
-7.95875;112.78208;-0.533
-7.95792;112.78208;-1.4883
-7.94542;112.77958;-0.9771
-7.89875;112.77125;1.1844
-7.81542;112.74625;2.3424
-7.81458;112.74625;2.0507
-7.81458;112.74625;1.727
-7.81292;112.74625;1.4788
-7.79625;112.74208;0.5454
-7.79542;112.74125;0.7334
-7.79125;112.74042;1.4687
-7.79042;112.74042;1.4457
-7.79042;112.74042;1.2627
-7.78958;112.74042;0.4961
-7.78792;112.74042;1.4751
-7.78792;112.73958;1.4881
-7.78708;112.73958;2.1601
-8.08792;112.81625;0.7405
-8.08708;112.81625;1.2565
-8.08625;112.81625;1.0742
-8.06875;112.81042;0.2176
-8.06792;112.81042;-0.1411
-8.05458;112.80708;0.5022
-8.05375;112.80708;0.4106
-8.05292;112.80708;0.8371
-8.05292;112.80708;0.8182
-8.04875;112.80625;-0.5594
-8.04875;112.80625;0.4947
-8.04792;112.80542;0.5046
-8.02625;112.80042;0.3877
-8.02542;112.80042;0.3695
-8.01625;112.79792;0.479
-7.99375;112.79292;0.2016
-7.97375;112.78625;-0.3591
-7.97292;112.78625;-0.4568
-7.97292;112.78625;-0.8575
-7.96958;112.78625;-0.5174
-7.96042;112.78375;-0.2501
-7.95958;112.78375;-0.2358
-7.95875;112.78292;-0.4212
-7.95875;112.78292;-0.9122
-7.94542;112.78042;-0.8371
-7.81375;112.74708;1.7455
-7.81375;112.74708;1.7247
-7.79042;112.74125;1.2007
-7.78792;112.74042;1.4086
-7.78708;112.74042;1.6334
-7.78708;112.74042;1.4218
-7.78625;112.74042;1.4419
-8.08875;112.81708;0.2053
-8.08792;112.81708;0.7285
-8.08792;112.81708;0.6555
-8.08708;112.81708;0.6175
-8.06958;112.81208;1.1696
-8.06958;112.81208;0.4207
-8.06875;112.81125;0.2784
-8.06792;112.81125;0.0606
-8.05625;112.80875;0.8953
-8.05542;112.80875;0.668
-8.05458;112.80792;0.5032
-8.05458;112.80792;0.6837
-8.05375;112.80792;0.2533
-8.05292;112.80792;0.6492
-8.05292;112.80792;0.4704
-8.05125;112.80708;0.5005
-8.05042;112.80708;0.5979
-8.04958;112.80708;0.8054
-8.04875;112.80708;0.6895
-8.04792;112.80625;1.2339
-8.02625;112.80125;0.7988
-8.02625;112.80125;0.5217
-8.02542;112.80125;0.481
-8.01625;112.79875;0.1144
-7.99542;112.79375;0.1601
-7.99458;112.79375;-0.6839
-7.99375;112.79375;-0.5767
-7.99292;112.79292;-0.8104
-7.99292;112.79292;-0.7514
-7.97208;112.78625;-0.3683
-7.95958;112.78375;-0.0144
-7.94542;112.78125;-0.8247
-7.89125;112.77375;1.4432
-7.89125;112.77375;1.5923
-7.81542;112.74875;2.0144
-7.81542;112.74792;1.6973
-7.81375;112.74792;1.6429
-7.79708;112.74375;0.8343
-7.79542;112.74292;0.9214
-7.78708;112.74125;1.5888
-7.78625;112.74125;1.7025
-7.78625;112.74125;1.4063
-8.08792;112.81792;0.655
-8.08708;112.81792;0.3946
-8.08708;112.81792;0.7916
-8.08625;112.81792;0.9147
-8.05625;112.80958;0.511
-8.05542;112.80958;0.5508
-8.05458;112.80875;0.5877
-8.05458;112.80875;0.604
-8.05375;112.80875;0.4197
-8.05292;112.80875;0.4731
-8.05208;112.80875;0.5601
-8.05208;112.80792;0.7498
-8.05125;112.80792;0.8442
-8.05042;112.80792;0.8224
-8.04958;112.80792;0.5473
-8.04958;112.80792;0.8768
-8.04875;112.80792;0.7074
-8.04792;112.80708;0.5539
-8.04708;112.80708;0.7199
-8.04708;112.80708;0.4124
-8.04625;112.80708;0.72
-8.04375;112.80625;0.6246
-8.03292;112.80375;0.5405
-8.03208;112.80375;0.6828
-8.02625;112.80208;0.6457
-8.02542;112.80208;0.4728
-7.99458;112.79458;-0.6139
-7.99458;112.79458;-0.5372
-7.99375;112.79458;-0.3646
-7.98125;112.79125;-0.5159
-7.98042;112.79125;-0.6651
-7.98042;112.79042;-0.3118
-7.97208;112.78792;-0.6098
-7.97208;112.78708;-0.4346
-7.97125;112.78708;-0.6456
-7.96875;112.78792;-0.4907
-7.96875;112.78708;-0.4021
-7.94542;112.78208;-0.445
-7.89125;112.77458;1.2083
-7.81625;112.74958;2.0385
-7.81542;112.74875;2.197
-7.81542;112.74875;2.173
-7.81458;112.74875;2.0996
-7.79708;112.74458;0.8272
-7.78625;112.74208;1.5427
-7.78625;112.74125;1.4803
-8.08958;112.81958;1.0047
-8.08875;112.81875;0.6131
-8.08875;112.81875;0.3863
-8.08792;112.81875;0.5351
-8.08708;112.81875;0.2042
-8.05625;112.81042;0.6503
-8.05542;112.80958;0.434
-8.05458;112.80958;0.6695
-8.05375;112.80958;0.485
-8.05375;112.80958;0.3037
-8.05292;112.80958;0.4371
-8.05208;112.80958;0.7728
-8.05125;112.80875;0.5029
-8.05125;112.80875;0.457
-8.05042;112.80875;-0.0098
-8.04792;112.80792;0.7
-8.04708;112.80792;0.7124
-8.04625;112.80792;0.3931
-8.04625;112.80792;0.7326
-8.04542;112.80792;0.875
-8.04375;112.80708;0.6448
-8.04375;112.80708;0.7469
-8.04292;112.80708;0.6395
-8.03625;112.80542;0.5029
-8.03292;112.80458;0.7363
-8.03208;112.80458;0.662
-8.03208;112.80458;0.5295
-8.02625;112.80292;0.394
-8.02542;112.80292;0.5858
-7.99458;112.79542;-1.0028
-7.99375;112.79458;-0.3119
-7.98125;112.79208;-0.5759
-7.98042;112.79125;-0.4033
-7.97958;112.79125;-0.6208
-7.97958;112.79125;-0.6078
-7.97875;112.79125;-0.87
-7.97208;112.78875;-0.971
-7.96875;112.78875;-0.407
-7.94542;112.78292;-0.2704
-7.94458;112.78292;-0.2915
-7.94375;112.78292;-0.6654
-7.81625;112.75042;1.9056
-7.81625;112.74958;1.93
-7.81542;112.74958;2.0622
-7.81458;112.74958;1.7576
-7.81458;112.74958;1.7373
-7.78625;112.74208;1.9236
-8.08875;112.81958;0.9047
-8.08792;112.81958;0.6506
-8.05625;112.81042;0.4783
-8.05542;112.81125;0.3598
-8.05542;112.81042;0.2278
-8.05458;112.81042;0.4521
-8.05375;112.81042;0.3922
-8.05292;112.81042;0.3025
-8.05292;112.81042;0.3682
-8.05208;112.81042;0.4008
-8.05125;112.80958;0.2974
-8.04625;112.80875;0.4956
-8.04542;112.80875;0.4827
-8.04542;112.80875;0.3943
-8.04458;112.80792;0.6477
-8.04375;112.80792;0.695
-8.04375;112.80792;0.5304
-8.04292;112.80792;0.8855
-8.04208;112.80792;0.9798
-8.03625;112.80625;0.5425
-8.03292;112.80542;0.3968
-8.03208;112.80542;0.1175
-8.02625;112.80375;0.646
-8.02542;112.80375;0.4803
-7.98125;112.79208;-0.6045
-7.98042;112.79208;-0.617
-7.97958;112.79208;-0.4523
-7.97875;112.79208;-0.6687
-7.97208;112.78875;-0.4632
-7.97125;112.78875;-0.5551
-7.96875;112.78875;-0.6231
-7.94542;112.78375;-0.1193
-7.94458;112.78375;-0.2086
-7.94375;112.78375;-0.2224
-7.81625;112.75042;1.5282
-7.81542;112.75042;1.7011
-7.81458;112.75042;1.6986
-7.78625;112.74292;1.3118
-8.08792;112.82042;0.7291
-8.08708;112.82042;0.8129
-8.05625;112.81125;-0.0903
-8.05542;112.81125;0.2376
-8.05458;112.81125;0.297
-8.05458;112.81125;0.0855
-8.05375;112.81125;0.4949
-8.05292;112.81125;0.1669
-8.05208;112.81125;0.2995
-8.05208;112.81042;0.4165
-8.05125;112.81042;0.3334
-8.05042;112.81042;0.5502
-8.04542;112.80875;0.5913
-8.04458;112.80875;0.6209
-8.04375;112.80875;0.7052
-8.04292;112.80875;0.5446
-8.04292;112.80875;0.8044
-8.04208;112.80792;0.6789
-8.03625;112.80708;0.6339
-8.03542;112.80708;0.3336
-8.03292;112.80625;0.4295
-8.03292;112.80625;0.3585
-8.02542;112.80458;0.3376
-8.02458;112.80458;0.5305
-7.98042;112.79292;-0.8451
-7.97958;112.79292;-0.6827
-7.97208;112.79042;-0.1555
-7.97208;112.78958;-0.1659
-7.96875;112.78958;-0.5098
-7.96792;112.78958;-0.8048
-7.94458;112.78458;0.0065
-7.82375;112.75458;1.3147
-7.82375;112.75458;1.3084
-7.81625;112.75208;0.0849
-7.81542;112.75125;1.4847
-7.81458;112.75125;1.5526
-7.79875;112.74708;1.0818
-7.79875;112.74708;1.231
-7.78625;112.74375;1.3427
-8.08792;112.82125;0.596
-8.08708;112.82125;0.1297
-8.05458;112.81208;0.09
-8.05375;112.81208;0.3204
-8.05375;112.81208;0.0879
-8.05292;112.81208;0.2749
-8.05208;112.81208;0.3424
-8.05125;112.81125;0.574
-8.05125;112.81125;0.5604
-8.04458;112.80958;0.5441
-8.04458;112.80958;0.544
-8.04375;112.80958;0.8819
-8.04292;112.80958;0.9232
-8.04208;112.80958;0.8717
-8.04208;112.80875;0.5555
-8.03708;112.80792;0.2815
-8.03625;112.80792;0.5836
-8.03542;112.80792;0.4562
-8.03458;112.80792;0.2526
-8.03375;112.80708;-0.2972
-8.03292;112.80708;0.4452
-8.03208;112.80708;0.3705
-7.97208;112.79042;-0.4763
-7.97208;112.79042;-0.4076
-7.97125;112.79042;-0.2733
-7.96875;112.79042;-0.3384
-7.96875;112.79042;-0.4878
-7.96792;112.79042;-0.6267
-7.96708;112.79042;-0.55
-7.94792;112.78542;-0.4553
-7.94708;112.78542;0.251
-7.94708;112.78542;0.1015
-7.94625;112.78542;0.5299
-7.94458;112.78458;-0.0379
-7.94458;112.78458;0.0029
-7.94292;112.78458;0.0883
-7.82375;112.75542;1.1488
-7.82292;112.75542;1.1133
-7.81542;112.75208;1.4425
-7.81458;112.75208;1.5671
-7.81458;112.75208;1.3565
-7.81375;112.75208;-0.1805
-7.79792;112.74792;1.1191
-8.05458;112.81292;0.4251
-8.05375;112.81292;0.2245
-8.05292;112.81292;0.4902
-8.05292;112.81292;0.2957
-8.05208;112.81292;0.2865
-8.05125;112.81208;0.4531
-8.04458;112.81042;0.8221
-8.04375;112.81042;0.7058
-8.04375;112.81042;0.7419
-8.04292;112.81042;0.4245
-8.04208;112.81042;0.2654
-8.03542;112.80875;0.6179
-8.03458;112.80792;0.5038
-8.03375;112.80792;0.1444
-8.03292;112.80792;0.2151
-8.03208;112.80792;0.3514
-7.97125;112.79125;-0.3167
-7.97125;112.79125;-0.4621
-7.96708;112.79125;-0.5243
-7.94708;112.78625;0.3782
-7.94625;112.78625;0.092
-7.94625;112.78625;0.2617
-7.94542;112.78542;0.0986
-7.94375;112.78542;0.5255
-7.82292;112.75625;0.863
-7.81542;112.75292;1.4175
-7.81458;112.75292;1.4481
-7.81375;112.75292;1.5573
-7.79792;112.74792;1.1502
-7.78625;112.74542;1.0154
-8.05458;112.81375;0.6209
-8.05458;112.81375;0.6756
-8.05375;112.81375;0.6344
-8.05292;112.81375;0.5342
-8.05292;112.81375;0.4444
-8.05208;112.81375;-0.046
-8.05125;112.81292;0.6565
-8.04458;112.81125;0.4682
-8.04375;112.81125;0.3859
-8.03625;112.80958;0.7527
-8.03542;112.80958;0.2349
-8.03292;112.80875;0.3139
-8.03208;112.80875;0.2826
-7.99542;112.79958;-1.3256
-7.99458;112.79958;-0.951
-7.96708;112.79208;-0.5687
-7.94625;112.78708;0.0059
-7.94625;112.78708;0.2459
-7.94542;112.78625;0.1808
-7.94458;112.78625;0.4115
-7.85125;112.76625;1.5288
-7.85125;112.76625;1.1911
-7.85042;112.76625;0.9889
-7.82375;112.75708;0.7188
-7.82292;112.75708;0.8138
-7.81958;112.75625;0.2412
-7.81792;112.75542;1.3895
-7.81792;112.75542;1.6189
-7.81625;112.75458;1.4196
-7.81542;112.75458;1.5059
