Lat;Lon;LOS_DES
-8.13042;112.29375;-0.5883
-8.12958;112.29292;-0.6906
-8.28875;112.33125;-1.5031
-8.28792;112.33125;-1.6772
-8.28708;112.33042;-1.8519
-8.28458;112.33042;-1.5262
-8.27458;112.32792;-1.7841
-8.27042;112.32708;-0.5351
-8.26958;112.32708;-1.3007
-8.26875;112.32625;-1.2788
-8.26875;112.32625;-1.2788
-8.26792;112.32625;-0.8634
-8.26708;112.32625;-1.1751
-8.25708;112.32458;-2.3426
-8.25292;112.32292;-1.7696
-8.25208;112.32292;-1.4693
-8.24375;112.32042;-0.4773
-8.23292;112.31708;-0.7614
-8.22542;112.31542;-1.1561
-8.22458;112.31542;-0.4722
-8.22375;112.31542;-0.5286
-8.21125;112.31292;-0.7336
-8.21125;112.31292;-0.7336
-8.18542;112.30708;-0.843
-8.18208;112.30625;-0.4897
-8.18125;112.30542;-0.3915
-8.17292;112.30375;-0.2893
-8.17292;112.30375;-0.2893
-8.17208;112.30292;-0.5278
-8.17125;112.30292;-0.6942
-8.17125;112.30292;-0.6942
-8.16458;112.30125;-0.4372
-8.16375;112.30125;-0.585
-8.16375;112.30125;-0.585
-8.16292;112.30125;-0.4572
-8.16125;112.30042;-0.7101
-8.16042;112.30042;-1.0828
-8.15458;112.29958;-0.1306
-8.15375;112.29958;-0.1955
-8.15292;112.29875;-0.4135
-8.13958;112.29625;-0.5875
-8.13875;112.29625;-0.2229
-8.13792;112.29625;-0.2169
-8.13708;112.29542;-0.4984
-8.13625;112.29542;0.0434
-8.13625;112.29542;0.0434
-8.13542;112.29542;-0.4029
-8.13458;112.29542;-0.455
-8.13292;112.29458;-0.3802
-8.13208;112.29458;-0.2846
-8.13208;112.29458;-0.2846
-8.34292;112.33958;-0.2728
-8.32875;112.33625;0.0835
-8.28792;112.33208;-1.9759
-8.28708;112.33208;-1.4713
-8.28458;112.33125;-1.8578
-8.28458;112.33125;-1.8578
-8.27125;112.32792;-1.1401
-8.26958;112.32792;-1.1199
-8.26875;112.32792;-1.1885
-8.26375;112.32625;-1.3466
-8.26292;112.32625;-1.2628
-8.26292;112.32625;-1.2628
-8.25792;112.32542;-1.5253
-8.24708;112.32208;-1.0045
-8.24458;112.32125;-0.7854
-8.24458;112.32125;-0.7854
-8.23375;112.31875;-0.8414
-8.23292;112.31792;-0.8611
-8.23292;112.31792;-0.8611
-8.23208;112.31792;-0.9365
-8.22625;112.31708;-0.7124
-8.18875;112.30875;-0.692
-8.18875;112.30875;-0.692
-8.18792;112.30875;-0.671
-8.17125;112.30375;-0.9028
-8.17042;112.30375;-0.8187
-8.16542;112.30292;-0.7102
-8.16458;112.30208;-0.4921
-8.16292;112.30208;-0.9353
-8.16208;112.30208;-1.4521
-8.16042;112.30125;-0.6681
-8.15958;112.30125;-1.2275
-8.15375;112.30042;-0.6885
-8.15292;112.30042;-0.6435
-8.15292;112.29958;0.0203
-8.15208;112.29958;-0.2734
-8.13792;112.29708;-0.1555
-8.13708;112.29625;-0.3579
-8.13625;112.29625;-0.216
-8.13625;112.29625;-0.216
-8.13542;112.29625;0.2545
-8.13458;112.29625;-0.5863
-8.13375;112.29625;-0.4101
-8.13292;112.29542;0.1663
-8.13208;112.29542;-0.4344
-8.34292;112.34042;-0.5412
-8.28708;112.33292;-1.4764
-8.27625;112.33042;-1.5777
-8.27375;112.32958;-1.2657
-8.27292;112.32958;-1.3815
-8.26958;112.32875;-1.9187
-8.26875;112.32875;-1.2714
-8.26208;112.32708;-1.8518
-8.25792;112.32625;-2.3362
-8.25708;112.32625;-1.7852
-8.24708;112.32292;-0.9243
-8.24625;112.32208;-0.8458
-8.24458;112.32208;-0.9086
-8.24292;112.32125;-0.7972
-8.24208;112.32125;-1.056
-8.23458;112.31958;-0.4465
-8.23458;112.31958;-0.4465
-8.23375;112.31958;-0.3522
-8.23208;112.31875;0.0306
-8.21292;112.31458;-0.8717
-8.21292;112.31458;-0.8717
-8.18875;112.30958;-0.9335
-8.17625;112.30542;-0.1736
-8.17125;112.30458;-0.6039
-8.17042;112.30458;-0.7305
-8.16542;112.30375;-0.8381
-8.16458;112.30375;-0.8724
-8.16292;112.30292;-0.493
-8.16125;112.30292;-0.1541
-8.16042;112.30208;-0.6683
-8.15958;112.30208;-1.022
-8.15958;112.30208;-1.022
-8.15708;112.30208;-1.4649
-8.15708;112.30125;-0.3868
-8.15542;112.30125;-0.4336
-8.15458;112.30125;-0.4562
-8.15458;112.30125;-0.4562
-8.15375;112.30125;-0.4151
-8.15292;112.30125;-0.3542
-8.15208;112.30042;-0.3076
-8.15208;112.30042;-0.3076
-8.15125;112.30042;-1.2809
-8.14875;112.29958;-0.5674
-8.13792;112.29792;-0.2672
-8.13792;112.29792;-0.2672
-8.13708;112.29708;-0.5462
-8.13625;112.29708;0.8431
-8.13542;112.29708;-0.1704
-8.13542;112.29708;-0.1704
-8.13458;112.29708;0.0225
-8.13375;112.29708;-0.3987
-8.13208;112.29625;-0.289
-8.28708;112.33375;-1.4979
-8.27625;112.33125;-1.5754
-8.26958;112.32958;-1.0056
-8.26875;112.32958;-1.518
-8.25708;112.32708;-2.2303
-8.23625;112.32125;-0.8782
-8.23625;112.32042;-1.0065
-8.23542;112.32042;-0.6254
-8.23458;112.32042;-0.8909
-8.23042;112.31875;-0.4462
-8.22708;112.31875;0.0243
-8.22708;112.31875;0.0243
-8.18875;112.31042;-0.0822
-8.17125;112.30542;-1.0005
-8.16375;112.30375;-0.3174
-8.16375;112.30375;-0.3174
-8.16125;112.30375;-1.0304
-8.16125;112.30375;-1.0304
-8.15958;112.30292;-0.7806
-8.15875;112.30292;-0.6975
-8.15625;112.30208;-0.3891
-8.15625;112.30208;-0.3891
-8.15542;112.30208;0.0759
-8.15375;112.30208;-0.3684
-8.15375;112.30208;-0.3684
-8.15292;112.30208;-0.133
-8.15208;112.30125;-0.3109
-8.14958;112.30125;0.1698
-8.13792;112.29875;-0.5742
-8.13708;112.29875;-0.3601
-8.13708;112.29792;-0.2806
-8.13625;112.29792;-0.1537
-8.13542;112.29792;-0.7112
-8.13458;112.29792;-0.5033
-8.13458;112.29792;-0.5033
-8.13375;112.29792;-0.1233
-8.13292;112.29708;-0.1404
-8.13208;112.29708;-0.4584
-8.13208;112.29708;-0.4584
-8.28708;112.33458;-1.4183
-8.28708;112.33458;-1.4183
-8.28625;112.33375;-1.5905
-8.26958;112.33042;-1.2992
-8.26542;112.32958;-1.5555
-8.25708;112.32792;-2.0982
-8.23792;112.32208;-0.805
-8.23792;112.32208;-0.805
-8.23708;112.32208;-0.9583
-8.23625;112.32208;-0.9222
-8.23542;112.32125;-1.3669
-8.23542;112.32125;-1.3669
-8.23042;112.31958;0.591
-8.22958;112.31958;-0.0409
-8.18875;112.31125;-0.3698
-8.16292;112.30458;-0.6866
-8.16208;112.30458;-0.4718
-8.16125;112.30458;-0.7
-8.15958;112.30375;-0.4783
-8.15792;112.30375;-0.4402
-8.15542;112.30292;-0.3666
-8.15542;112.30292;-0.3666
-8.15458;112.30292;-0.0627
-8.15375;112.30292;-0.1983
-8.15375;112.30292;-0.1983
-8.15292;112.30208;-0.133
-8.15208;112.30208;-0.0814
-8.15125;112.30208;0.1346
-8.15125;112.30208;0.1346
-8.15042;112.30208;-0.5909
-8.14958;112.30208;-0.0138
-8.14875;112.30208;-0.7091
-8.13792;112.29958;-0.1367
-8.13708;112.29875;-0.3601
-8.13625;112.29875;-0.6317
-8.13625;112.29875;-0.6317
-8.13375;112.29875;0.5861
-8.13292;112.29792;-0.586
-8.13208;112.29792;-0.0602
-8.13125;112.29792;-0.4112
-8.13125;112.29792;-0.4112
-8.28875;112.33542;-1.7987
-8.28875;112.33542;-1.7987
-8.28708;112.33542;-1.2022
-8.28542;112.33458;-1.3942
-8.27708;112.33292;-1.1619
-8.27625;112.33292;-0.648
-8.27125;112.33208;-0.4685
-8.26958;112.33125;-0.9416
-8.26958;112.33125;-0.9416
-8.25708;112.32875;-2.1305
-8.25708;112.32875;-2.1305
-8.23708;112.32292;-0.3369
-8.23708;112.32292;-0.3369
-8.23625;112.32208;-0.9222
-8.23542;112.32208;-0.3366
-8.22792;112.32042;-0.9425
-8.21458;112.31792;-0.2243
-8.15958;112.30458;-0.7711
-8.15458;112.30375;-0.7561
-8.15375;112.30375;-0.1007
-8.15292;112.30375;-0.1328
-8.15292;112.30292;-0.1844
-8.15208;112.30292;0.2743
-8.14958;112.30292;-0.4551
-8.14875;112.30292;-0.9385
-8.14792;112.30208;0.1819
-8.13792;112.30042;-0.3294
-8.13792;112.30042;-0.3294
-8.13708;112.29958;-0.1462
-8.13625;112.29958;-0.2246
-8.13542;112.29958;-0.4349
-8.13542;112.29958;-0.4349
-8.13375;112.29958;-0.1535
-8.13292;112.29958;-0.1511
-8.13292;112.29875;-0.4063
-8.13208;112.29875;-0.1707
-8.13042;112.29875;-0.5031
-8.13042;112.29875;-0.5031
-8.28792;112.33625;-1.622
-8.28792;112.33625;-1.622
-8.28708;112.33625;-1.6261
-8.28625;112.33625;-3.5776
-8.28542;112.33625;-1.4051
-8.28542;112.33542;-2.1638
-8.27625;112.33375;-1.3153
-8.25625;112.32958;-2.2056
-8.25458;112.32875;-2.1164
-8.25375;112.32875;-2.7445
-8.23792;112.32375;-0.9436
-8.23708;112.32375;-0.926
-8.23542;112.32292;-0.8485
-8.17125;112.30792;-0.6697
-8.17125;112.30792;-0.6697
-8.17042;112.30792;-0.4729
-8.16958;112.30792;-0.4167
-8.16875;112.30792;-1.0545
-8.16875;112.30708;-0.6566
-8.15958;112.30542;-0.2382
-8.15375;112.30458;-0.4073
-8.15208;112.30375;0.3673
-8.15208;112.30375;0.3673
-8.14958;112.30375;-0.8584
-8.14958;112.30375;-0.8584
-8.14875;112.30375;-0.0402
-8.14792;112.30292;-0.0932
-8.14708;112.30292;-0.1993
-8.13708;112.30125;-0.1966
-8.13708;112.30042;-0.2928
-8.13625;112.30042;-0.3712
-8.13542;112.30042;-0.117
-8.13458;112.30042;-0.7611
-8.13375;112.30042;-0.5772
-8.13292;112.30042;-0.5712
-8.13208;112.29958;-0.5811
-8.13125;112.29958;0.053
-8.13042;112.29958;-0.4416
-8.12958;112.29958;-2.01
-8.12875;112.29875;-0.6556
-8.12792;112.29875;-0.5989
-8.28542;112.33625;-1.4051
-8.28458;112.33625;-1.6661
-8.26958;112.33292;-0.9633
-8.25375;112.32958;-1.8382
-8.25375;112.32958;-1.8382
-8.23792;112.32458;-0.8708
-8.23792;112.32458;-0.8708
-8.23708;112.32458;-1.289
-8.23625;112.32458;-0.3779
-8.23542;112.32375;-0.6713
-8.23542;112.32375;-0.6713
-8.17292;112.30958;-0.2576
-8.17125;112.30875;-0.4248
-8.17042;112.30875;-0.691
-8.17042;112.30875;-0.691
-8.16958;112.30875;-0.7773
-8.16875;112.30875;-1.1408
-8.16875;112.30792;-1.0545
-8.16042;112.30625;-0.1764
-8.15125;112.30458;0.6184
-8.15125;112.30458;0.6184
-8.14958;112.30458;-0.3384
-8.14875;112.30375;-0.0402
-8.14792;112.30375;-0.1534
-8.14708;112.30375;-0.1211
-8.13708;112.30208;-0.4706
-8.13292;112.30042;-0.5712
-8.13208;112.30042;-0.5357
-8.13042;112.30042;-0.0793
-8.12875;112.30042;-0.3035
-8.12875;112.29958;-0.3502
-8.12792;112.29958;-0.5127
-8.12708;112.29958;-0.2903
-8.12542;112.29958;-0.1948
-8.28292;112.33708;-0.9812
-8.28208;112.33708;-0.8698
-8.27208;112.33458;-1.2344
-8.26958;112.33375;-2.8835
-8.26958;112.33375;-2.8835
-8.25375;112.33042;-1.3681
-8.23542;112.32458;-1.1176
-8.17292;112.31042;-0.2403
-8.17208;112.31042;-0.5459
-8.17208;112.30958;-0.2916
-8.17125;112.30958;-0.2757
-8.17042;112.30958;-0.0138
-8.17042;112.30958;-0.0138
-8.16958;112.30958;-0.6257
-8.16875;112.30958;-0.9144
-8.16792;112.30875;-0.4554
-8.15042;112.30542;-0.1001
-8.14958;112.30542;0.1116
-8.14875;112.30542;0.06
-8.14792;112.30458;0.0429
-8.14792;112.30458;0.0429
-8.14708;112.30458;-0.1582
-8.14625;112.30458;-0.416
-8.13792;112.30292;-0.521
-8.13792;112.30292;-0.521
-8.13708;112.30292;-0.2649
-8.12958;112.30125;0.0488
-8.12875;112.30125;-0.7767
-8.12875;112.30042;-0.3035
-8.12708;112.30042;-0.2531
-8.12625;112.30042;-0.4569
-8.12625;112.30042;-0.4569
-8.12542;112.30042;-0.2976
-8.12458;112.30042;-0.4807
-8.27208;112.33542;-0.5853
-8.27125;112.33542;-0.4787
-8.26958;112.33458;-1.2672
-8.25625;112.33208;-1.604
-8.23875;112.32708;-1.3117
-8.23542;112.32542;-0.9522
-8.17208;112.31042;-0.5459
-8.17125;112.31042;-0.4445
-8.17042;112.31042;-0.1398
-8.16958;112.31042;-0.6223
-8.16958;112.31042;-0.6223
-8.16875;112.31042;-1.0574
-8.16792;112.30958;-0.7597
-8.16375;112.30875;-0.2057
-8.16292;112.30875;-0.6762
-8.16125;112.30875;-0.6596
-8.14958;112.30625;-0.2044
-8.14958;112.30625;-0.2044
-8.14875;112.30625;0.343
-8.14792;112.30542;-0.346
-8.14708;112.30542;-0.1327
-8.14708;112.30542;-0.1327
-8.14625;112.30542;-0.0483
-8.14542;112.30542;0.0021
-8.13792;112.30375;-0.1835
-8.13792;112.30375;-0.1835
-8.13708;112.30375;-0.0859
-8.13625;112.30292;-0.4303
-8.13292;112.30292;-0.3474
-8.13292;112.30208;0.0333
-8.12958;112.30208;-0.0913
-8.12708;112.30125;-0.4824
-8.12542;112.30125;0.1634
-8.12542;112.30125;0.1634
-8.27625;112.33708;-0.855
-8.27542;112.33708;-1.4915
-8.27542;112.33708;-1.4915
-8.26958;112.33542;-0.8328
-8.24208;112.32875;-1.5436
-8.23958;112.32792;-1.145
-8.21625;112.32208;-0.2324
-8.21458;112.32125;-0.7166
-8.17042;112.31125;-0.5776
-8.16958;112.31125;-0.7769
-8.16125;112.30958;-0.1724
-8.14792;112.30625;-0.1187
-8.14708;112.30625;-0.2122
-8.14625;112.30625;-0.3645
-8.14625;112.30625;-0.3645
-8.14542;112.30625;-0.3936
-8.14458;112.30625;0.2601
-8.13875;112.30458;-0.0159
-8.13792;112.30458;-0.1109
-8.13708;112.30458;-0.5208
-8.13708;112.30458;-0.5208
-8.13458;112.30375;-0.304
-8.13458;112.30375;-0.304
-8.13375;112.30375;-0.1791
-8.13292;112.30375;-0.4064
-8.13208;112.30375;-0.5812
-8.13208;112.30292;-1.288
-8.12958;112.30292;-0.2705
-8.12958;112.30292;-0.2705
-8.12792;112.30208;-0.0547
-8.12708;112.30208;-0.5788
-8.12708;112.30208;-0.5788
-8.12625;112.30208;0.3388
-8.12542;112.30208;0.0554
-8.35125;112.34958;0.2613
-8.29792;112.34208;-1.7757
-8.28542;112.33958;-1.1895
-8.28208;112.33958;-1.0032
-8.28208;112.33958;-1.0032
-8.27708;112.33875;-1.172
-8.27625;112.33792;-1.2802
-8.27292;112.33708;-0.8139
-8.27208;112.33708;-0.3068
-8.27042;112.33708;-0.3773
-8.26958;112.33708;-0.8153
-8.25042;112.33292;-1.7382
-8.25042;112.33208;-1.9778
-8.23958;112.32875;-1.2787
-8.23875;112.32792;-0.8898
-8.23792;112.32792;-1.0589
-8.21625;112.32292;-0.1979
-8.17042;112.31208;-0.6047
-8.16542;112.31125;-0.9561
-8.16542;112.31125;-0.9561
-8.16458;112.31125;-1.2721
-8.16375;112.31042;-0.6347
-8.16292;112.31042;-0.55
-8.16292;112.31042;-0.55
-8.16125;112.31042;-0.304
-8.16042;112.31042;-0.2703
-8.14708;112.30708;-0.0093
-8.14625;112.30708;-0.0272
-8.14625;112.30708;-0.0272
-8.14542;112.30708;-0.1392
-8.14458;112.30708;-0.2695
-8.14375;112.30625;-0.0387
-8.14375;112.30625;-0.0387
-8.14125;112.30625;-0.1088
-8.13958;112.30542;0.1314
-8.13875;112.30542;-0.1156
-8.13875;112.30542;-0.1156
-8.13792;112.30542;-0.2426
-8.13542;112.30458;-0.0947
-8.13375;112.30458;-0.2112
-8.13292;112.30458;-0.2573
-8.13208;112.30375;-0.5812
-8.13125;112.30375;-0.2172
-8.13125;112.30375;-0.2172
-8.13042;112.30375;-0.4582
-8.12958;112.30375;-0.2795
-8.12875;112.30375;-0.1985
-8.12625;112.30292;0.5685
-8.35208;112.35042;-0.0259
-8.29875;112.34292;-1.0495
-8.29875;112.34292;-1.0495
-8.29792;112.34292;-1.6509
-8.29708;112.34292;-1.3571
-8.29625;112.34292;-1.0555
-8.29625;112.34292;-1.0555
-8.28542;112.34042;-0.8862
-8.27042;112.33792;0.4351
-8.26958;112.33792;-1.2868
-8.25042;112.33375;-1.5543
-8.24958;112.33292;-2.0448
-8.23958;112.32958;-0.6129
-8.23792;112.32875;-2.6253
-8.23542;112.32792;-0.5989
-8.17042;112.31292;-0.6771
-8.16542;112.31208;-0.203
-8.16375;112.31125;-0.725
-8.16292;112.31125;-0.5288
-8.16208;112.31125;-0.7255
-8.16208;112.31125;-0.7255
-8.16125;112.31125;-0.5105
-8.16042;112.31042;-0.2703
-8.14542;112.30792;-0.3079
-8.14542;112.30792;-0.3079
-8.14458;112.30792;0.1008
-8.14375;112.30708;-0.1046
-8.14042;112.30625;0.2324
-8.13958;112.30625;0.3975
-8.13875;112.30625;-0.2039
-8.13792;112.30625;-0.0863
-8.13792;112.30625;-0.0863
-8.13708;112.30625;-0.2886
-8.13625;112.30625;0.1158
-8.13375;112.30542;-0.1286
-8.13292;112.30542;-0.657
-8.13292;112.30542;-0.657
-8.13208;112.30458;-0.2054
-8.13125;112.30458;-0.8606
-8.13042;112.30458;-0.2952
-8.12958;112.30458;-0.209
-8.12875;112.30458;-0.1557
-8.29792;112.34375;-1.1805
-8.29542;112.34375;-1.2342
-8.29542;112.34375;-1.2342
-8.27625;112.34042;-1.0406
-8.26875;112.33792;-0.6117
-8.26875;112.33792;-0.6117
-8.25375;112.33458;-1.1926
-8.25375;112.33458;-1.1926
-8.24708;112.33292;-1.3053
-8.24625;112.33292;-1.728
-8.23458;112.32875;-0.8553
-8.16292;112.31208;-0.5045
-8.16208;112.31208;-0.7359
-8.16208;112.31208;-0.7359
-8.16125;112.31208;-0.4087
-8.16042;112.31208;-0.7674
-8.14708;112.30875;-0.1606
-8.14625;112.30875;-0.3383
-8.14542;112.30875;-0.1013
-8.14458;112.30875;-0.0661
-8.14458;112.30875;-0.0661
-8.14375;112.30792;-0.11
-8.14292;112.30792;0.0627
-8.14208;112.30792;-0.3335
-8.13958;112.30708;-0.0507
-8.13958;112.30708;-0.0507
-8.13875;112.30708;0.2128
-8.13792;112.30708;-0.5224
-8.13708;112.30708;-0.2032
-8.13708;112.30708;-0.2032
-8.13458;112.30625;-0.1341
-8.13375;112.30625;-0.4492
-8.13292;112.30625;-0.1998
-8.13208;112.30625;-0.2436
-8.13208;112.30625;-0.2436
-8.13125;112.30542;-0.3534
-8.13042;112.30542;-0.9054
-8.12958;112.30542;-0.2787
-8.12958;112.30542;-0.2787
-8.12875;112.30542;-0.3333
-8.12708;112.30458;-0.1654
-8.29542;112.34458;-1.1769
-8.29542;112.34458;-1.1769
-8.27708;112.34125;-0.7498
-8.26875;112.33875;-1.1418
-8.24792;112.33458;-1.6985
-8.24708;112.33458;-1.6168
-8.24625;112.33375;-2.3262
-8.23708;112.33042;-0.6781
-8.23625;112.33042;-0.7118
-8.23542;112.32958;0.414
-8.23542;112.32958;0.414
-8.22125;112.32625;-0.1387
-8.22042;112.32625;-0.0488
-8.16042;112.31208;-0.7674
-8.14625;112.30958;-0.331
-8.14542;112.30958;-0.2952
-8.14458;112.30958;-0.1664
-8.14375;112.30875;-0.0481
-8.14375;112.30875;-0.0481
-8.14292;112.30875;-0.0255
-8.14208;112.30875;-0.0001
-8.14125;112.30875;-0.1492
-8.13958;112.30792;-0.4405
-8.13875;112.30792;0.4077
-8.13792;112.30792;-0.0093
-8.13708;112.30792;-0.228
-8.13625;112.30792;0.1042
-8.13625;112.30708;0.0337
-8.13375;112.30708;-0.1876
-8.13375;112.30708;-0.1876
-8.13292;112.30708;-0.3309
-8.13208;112.30708;0.3127
-8.13125;112.30625;-0.2492
-8.13125;112.30625;-0.2492
-8.13042;112.30625;-0.4086
-8.12958;112.30625;-0.0478
-8.12875;112.30625;-0.5852
-8.12875;112.30625;-0.5852
-8.29542;112.34542;-1.4608
-8.29458;112.34542;-1.3317
-8.24708;112.33542;-1.3114
-8.24625;112.33458;-1.3977
-8.23542;112.33042;-0.0447
-8.23542;112.33042;-0.0447
-8.23458;112.33042;-0.3643
-8.22792;112.32875;-0.2587
-8.14542;112.31042;-0.0432
-8.14458;112.31042;-0.0738
-8.14375;112.30958;0.0176
-8.14292;112.30958;0.0687
-8.14292;112.30958;0.0687
-8.14208;112.30958;-0.2685
-8.14125;112.30958;-0.1456
-8.14042;112.30958;-0.1236
-8.13958;112.30875;-0.5144
-8.13792;112.30875;0.2914
-8.13542;112.30792;-0.4483
-8.13542;112.30792;-0.4483
-8.13458;112.30792;-0.2017
-8.13375;112.30792;-0.2753
-8.13292;112.30792;-0.1359
-8.13292;112.30792;-0.1359
-8.13208;112.30792;-0.0539
-8.13125;112.30708;-0.3321
-8.13042;112.30708;-0.3803
-8.13042;112.30708;-0.3803
-8.12958;112.30708;0.1299
-8.12875;112.30708;-0.0376
-8.32542;112.35292;-1.0235
-8.32542;112.35292;-1.0235
-8.29458;112.34625;-1.0534
-8.29375;112.34542;-1.8856
-8.29375;112.34542;-1.8856
-8.27708;112.34292;-1.3842
-8.23458;112.33125;-0.0415
-8.22792;112.32958;-0.3374
-8.22458;112.32875;-0.4939
-8.14708;112.31125;0.3618
-8.14458;112.31125;-0.0721
-8.14458;112.31125;-0.0721
-8.14375;112.31042;-0.4629
-8.14208;112.31042;-0.0849
-8.14208;112.31042;-0.0849
-8.14125;112.31042;0.0075
-8.14042;112.31042;-0.0771
-8.13958;112.30958;0.1196
-8.13958;112.30958;0.1196
-8.13875;112.30958;0.0024
-8.13792;112.30958;-0.4869
-8.13458;112.30875;0.1302
-8.13458;112.30875;0.1302
-8.13375;112.30875;0.1925
-8.13292;112.30875;-0.331
-8.13208;112.30875;-0.5604
-8.13208;112.30875;-0.5604
-8.13125;112.30792;-0.6227
-8.13042;112.30792;-0.6434
-8.13042;112.30792;-0.6434
-8.34875;112.35375;-0.1925
-8.32458;112.35375;-1.3283
-8.27708;112.34375;-1.2133
-8.25625;112.33875;-1.5676
-8.24625;112.33708;-1.6483
-8.24625;112.33625;-1.6377
-8.24542;112.33625;-1.9368
-8.23458;112.33208;-0.9639
-8.14458;112.31208;-0.2914
-8.14375;112.31208;-0.5498
-8.14375;112.31125;0.1249
-8.14208;112.31125;0.5698
-8.14125;112.31125;0.0435
-8.14125;112.31125;0.0435
-8.14042;112.31125;-0.2397
-8.13958;112.31042;-0.1083
-8.13958;112.31042;-0.1083
-8.13875;112.31042;-0.0007
-8.13792;112.31042;-0.2832
-8.13708;112.31042;-0.5158
-8.13375;112.30958;0.2417
-8.13208;112.30958;-0.6644
-8.13125;112.30875;-0.2657
-8.13042;112.30875;-0.1844
-8.12958;112.30875;-0.1156
-8.34958;112.35458;-0.163
-8.32458;112.35458;-1.0793
-8.27708;112.34458;-1.0777
-8.26542;112.34208;-0.9242
-8.25042;112.33875;-1.5806
-8.24958;112.33792;-0.3851
-8.24875;112.33792;-2.2073
-8.24792;112.33792;-1.0456
-8.24792;112.33792;-1.0456
-8.24708;112.33792;-1.2777
-8.23542;112.33292;-0.9694
-8.21625;112.32875;-0.4574
-8.17208;112.31875;0.1686
-8.17125;112.31792;-0.6389
-8.17042;112.31792;-0.3612
-8.14375;112.31208;-0.5498
-8.14375;112.31208;-0.5498
-8.14292;112.31208;0.0591
-8.14208;112.31208;-0.0493
-8.14125;112.31208;0.0749
-8.14125;112.31208;0.0749
-8.14042;112.31208;0.2571
-8.13958;112.31125;-0.2201
-8.13875;112.31125;-0.0688
-8.13875;112.31125;-0.0688
-8.13792;112.31125;-0.0215
-8.13625;112.31125;0.0306
-8.32458;112.35542;-0.8342
-8.29042;112.34792;-1.4279
-8.28125;112.34625;-0.8588
-8.27792;112.34542;-0.942
-8.27625;112.34542;-0.7185
-8.26875;112.34375;-0.9922
-8.26625;112.34292;-0.4683
-8.24875;112.33875;-0.9876
-8.24792;112.33875;-1.8693
-8.24375;112.33708;-2.0641
-8.23875;112.33625;-0.9808
-8.23625;112.33458;-0.4174
-8.23458;112.33375;-1.0074
-8.23375;112.33375;-0.6674
-8.21792;112.33042;-0.8708
-8.21708;112.32958;-0.9818
-8.17125;112.31875;-0.5017
-8.17042;112.31875;-0.6059
-8.14375;112.31292;0.2341
-8.14292;112.31292;0.1335
-8.14292;112.31292;0.1335
-8.14208;112.31292;0.0429
-8.14125;112.31292;0.3692
-8.14042;112.31292;-0.0958
-8.14042;112.31292;-0.0958
-8.13958;112.31208;-0.2886
-8.13875;112.31208;0.0044
-8.13792;112.31208;0.2919
-8.13708;112.31208;-0.0184
-8.13625;112.31208;0.064
-8.13542;112.31125;0.0208
-8.13542;112.31125;0.0208
-8.13458;112.31125;0.2242
-8.13125;112.31042;0.0985
-8.27625;112.34625;-0.7466
-8.25458;112.34125;-2.5786
-8.24958;112.33958;-0.8857
-8.23375;112.33458;-0.9319
-8.23375;112.33458;-0.9319
-8.23208;112.33375;-0.5743
-8.23208;112.33375;-0.5743
-8.23042;112.33375;-0.4624
-8.21708;112.33042;-0.7244
-8.17458;112.32042;-0.3236
-8.17375;112.32042;-0.2342
-8.17375;112.32042;-0.2342
-8.17125;112.31958;-0.507
-8.17125;112.31958;-0.507
-8.14208;112.31375;-0.2726
-8.14208;112.31375;-0.2726
-8.14125;112.31375;-0.2845
-8.14042;112.31375;-0.194
-8.13958;112.31375;-0.1044
-8.13958;112.31292;-0.2889
-8.13875;112.31292;0.0302
-8.13792;112.31292;-0.3548
-8.13708;112.31292;0.3786
-8.13708;112.31292;0.3786
-8.13542;112.31208;0.1074
-8.13458;112.31208;0.021
-8.13458;112.31208;0.021
-8.13375;112.31208;0.038
-8.13292;112.31208;0.1566
-8.13208;112.31208;0.1913
-8.13125;112.31125;0.1165
-8.29875;112.35125;-1.2901
-8.29792;112.35125;-1.7351
-8.28458;112.34875;-0.916
-8.27958;112.34708;-1.0306
